date_utc,residence,badge,logements,erreur
2026-07-09 16:30,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 16:30,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 16:30,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 16:30,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 16:30,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 16:30,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 16:30,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 16:30,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 16:30,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 16:30,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 17:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 17:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 17:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 17:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 17:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 17:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 17:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 17:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 17:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 17:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 17:30,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 17:30,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 17:30,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 17:30,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 17:30,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 17:30,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 17:30,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 17:30,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 17:30,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 17:30,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 18:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 18:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 18:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 18:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 18:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 18:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 18:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 18:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 18:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 18:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 18:06,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 18:06,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 18:06,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 18:06,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 18:06,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 18:06,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 18:06,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 18:06,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 18:06,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 18:06,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 18:30,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 18:30,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 18:30,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 18:30,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 18:30,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 18:30,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 18:30,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 18:30,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 18:30,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 18:30,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 19:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 19:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 19:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 19:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 19:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 19:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 19:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 19:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 19:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 19:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 19:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 19:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 19:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 19:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 19:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 19:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 19:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 19:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 19:31,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 19:31,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 20:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 20:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 20:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 20:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 20:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 20:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 20:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 20:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 20:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 20:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 20:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 20:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 20:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 20:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 20:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 20:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 20:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 20:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 20:31,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 20:31,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 21:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 21:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 21:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 21:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 21:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 21:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 21:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 21:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 21:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 21:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 21:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 21:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 21:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 21:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 21:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 21:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 21:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 21:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 21:31,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 21:31,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 21:40,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 21:40,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 21:40,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 21:40,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 21:40,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 21:40,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 21:40,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 21:40,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 21:40,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 21:40,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 22:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 22:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 22:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 22:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 22:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 22:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 22:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 22:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 22:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 22:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-09 22:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 22:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 22:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 22:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 22:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 22:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 22:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 22:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 22:31,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 22:31,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 23:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 23:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 23:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 23:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 23:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 23:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 23:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 23:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 23:01,Studefi Arcueil - Joliot-Curie,Inconnu,-,<urlopen error timed out>
2026-07-09 23:01,Studefi Paris 18e - Évariste Galois,Inconnu,-,<urlopen error timed out>
2026-07-09 23:31,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-09 23:31,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-09 23:31,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-09 23:31,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-09 23:31,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-09 23:31,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-09 23:31,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-09 23:31,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-09 23:31,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-09 23:31,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-10 00:01,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-10 00:01,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-10 00:01,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-10 00:01,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-10 00:01,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-10 00:01,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-10 00:01,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-10 00:01,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-10 00:01,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-10 00:01,Studefi Paris 18e - Évariste Galois,Complet,-,-
2026-07-10 00:30,Fac-Habitat Adélaïde (Bourg-la-Reine),Complet,T1=Complet,-
2026-07-10 00:30,Fac-Habitat Hortense Wild (Châtillon),Complet,T1=Complet,-
2026-07-10 00:30,Fac-Habitat Erwin Guldner (Sceaux),Complet,T1=Complet,-
2026-07-10 00:30,Fac-Habitat Julie Victoire Daubié (Malakoff),Complet,T1=Complet,-
2026-07-10 00:30,Fac-Habitat Pierre Ringenbach (Sceaux),Dispo à venir,T1=Complet,-
2026-07-10 00:30,Fac-Habitat Val de Bièvre (Gentilly),Dispo à venir,T1 BIS=Complet ; T2=Complet,-
2026-07-10 00:30,Fac-Habitat Jean Jaurès (Ivry-sur-Seine),Complet,T1=Complet,-
2026-07-10 00:30,Fac-Habitat Gondoles (Choisy-le-Roi),Dispo à venir,T1=Complet,-
2026-07-10 00:30,Studefi Arcueil - Joliot-Curie,Complet,-,-
2026-07-10 00:30,Studefi Paris 18e - Évariste Galois,Complet,-,-
